23,Hluvuku-Adsema,General Financial Inclusion,a1050000002VzHS,Agriculture,Mozambique,No,"Bela-Vista, Maputo",MOZ,1,225,"Bela-Vista, Maputo, Mozambique",-26.3450531,32.6701267
23,Hluvuku-Adsema,General Financial Inclusion,a1050000002VzHI,Subsistence Agriculture,Mozambique,No,"Boane, Maputo",MOZ,24,13925,"Boane, Maputo, Mozambique",-26.1128936,32.3107517
23,Hluvuku-Adsema,General Financial Inclusion,a1050000000weyx,General,Mozambique,No,"Boane, Maputo",MOZ,740,352100,"Boane, Maputo, Mozambique",-26.1128936,32.3107517
23,Hluvuku-Adsema,General Financial Inclusion,a1050000002VzHS,Agriculture,Mozambique,No,"Boane, Maputo",MOZ,1,150,"Boane, Maputo, Mozambique",-26.1128936,32.3107517
23,Hluvuku-Adsema,General Financial Inclusion,a1050000002VzHN,SME,Mozambique,No,"Boane, Maputo",MOZ,5,9875,"Boane, Maputo, Mozambique",-26.1128936,32.3107517
23,Hluvuku-Adsema,General Financial Inclusion,a1050000000weyx,General,Mozambique,No,"Catembe, Maputo",MOZ,104,50875,"Catembe, Maputo, Mozambique",-26.003799,32.557362
23,Hluvuku-Adsema,General Financial Inclusion,a1050000002VzHI,Subsistence Agriculture,Mozambique,No,"Catembe, Maputo",MOZ,3,1500,"Catembe, Maputo, Mozambique",-26.003799,32.557362
23,Hluvuku-Adsema,General Financial Inclusion,a1050000002VzHN,SME,Mozambique,No,"Catembe, Maputo",MOZ,1,4450,"Catembe, Maputo, Mozambique",-26.003799,32.557362
23,Hluvuku-Adsema,General Financial Inclusion,a1050000002VzHS,Agriculture,Mozambique,No,Magude,MOZ,1,250,"Magude, Mozambique",-25.0109742,32.6390489
23,Hluvuku-Adsema,General Financial Inclusion,a1050000000weyx,General,Mozambique,No,Magude,MOZ,103,33500,"Magude, Mozambique",-25.0109742,32.6390489
23,Hluvuku-Adsema,General Financial Inclusion,a1050000000weyx,General,Mozambique,No,ManhiÃƒÂ_a,MOZ,10,3350,"ManhiÃƒÂ_a, Mozambique",-25.2739709,32.8084496
23,Hluvuku-Adsema,General Financial Inclusion,a1050000002VzHI,Subsistence Agriculture,Mozambique,No,ManhiÃƒÂ_a,MOZ,3,3775,"ManhiÃƒÂ_a, Mozambique",-25.2739709,32.8084496
23,Hluvuku-Adsema,General Financial Inclusion,a1050000000weyx,General,Mozambique,No,"Marracuene, Maputo",MOZ,115,59875,"Marracuene, Maputo, Mozambique",-25.739376,32.6743638
23,Hluvuku-Adsema,General Financial Inclusion,a1050000002VzHI,Subsistence Agriculture,Mozambique,No,"Marracuene, Maputo",MOZ,2,1075,"Marracuene, Maputo, Mozambique",-25.739376,32.6743638
23,Hluvuku-Adsema,General Financial Inclusion,a1050000002VzHN,SME,Mozambique,No,"Marracuene, Maputo",MOZ,3,5225,"Marracuene, Maputo, Mozambique",-25.739376,32.6743638
23,Hluvuku-Adsema,General Financial Inclusion,a1050000002VzHI,Subsistence Agriculture,Mozambique,No,"Moamba, Maputo",MOZ,13,12600,"Moamba, Maputo, Mozambique",-25.5994209,32.2370271
23,Hluvuku-Adsema,General Financial Inclusion,a1050000002VzHN,SME,Mozambique,No,"Moamba, Maputo",MOZ,5,14200,"Moamba, Maputo, Mozambique",-25.5994209,32.2370271
23,Hluvuku-Adsema,General Financial Inclusion,a1050000000weyx,General,Mozambique,No,"Moamba, Maputo",MOZ,185,77575,"Moamba, Maputo, Mozambique",-25.5994209,32.2370271
23,Hluvuku-Adsema,General Financial Inclusion,a1050000000weyx,General,Mozambique,No,Namaacha,MOZ,243,110275,"Namaacha, Mozambique",-25.9870887,32.0326019
23,Hluvuku-Adsema,General Financial Inclusion,a1050000002VzHN,SME,Mozambique,No,Namaacha,MOZ,6,12975,"Namaacha, Mozambique",-25.9870887,32.0326019
23,Hluvuku-Adsema,General Financial Inclusion,a1050000002VzHI,Subsistence Agriculture,Mozambique,No,Namaacha,MOZ,7,4075,"Namaacha, Mozambique",-25.9870887,32.0326019
23,Hluvuku-Adsema,General Financial Inclusion,a1050000002VzHN,SME,Mozambique,No,Ponta D'Ouro,MOZ,2,11775,"Ponta D'Ouro, Mozambique",-26.8427388,32.8859972
23,Hluvuku-Adsema,General Financial Inclusion,a1050000000weyx,General,Mozambique,No,Ponta D'Ouro,MOZ,74,30575,"Ponta D'Ouro, Mozambique",-26.8427388,32.8859972
23,Hluvuku-Adsema,General Financial Inclusion,a1050000002VzHI,Subsistence Agriculture,Mozambique,No,Ressano Garcia,MOZ,1,625,"Ressano Garcia, Mozambique",-25.4562038,31.9925717
23,Hluvuku-Adsema,General Financial Inclusion,a1050000000weyx,General,Mozambique,No,Ressano Garcia,MOZ,11,3950,"Ressano Garcia, Mozambique",-25.4562038,31.9925717
23,Hluvuku-Adsema,General Financial Inclusion,a1050000000weyx,General,Mozambique,No,xinavane,MOZ,6,2275,"xinavane, Mozambique",-25.04299,32.78458
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,Azire New Church Junction,CMR,9,4475,"Azire New Church Junction, Cameroon",5.9528526,10.1439643
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,"Bafut, NW. Province",CMR,158,36975,"Bafut, NW. Province, Cameroon",6.0895579,10.0919243
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,Bali NW Province,CMR,19,5125,"Bali NW Province, Cameroon",5.8874488,10.0191857
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,Bambui,CMR,12,4225,"Bambui, Cameroon",6.05,10.233333
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,Bamenda NW Region,CMR,14,8250,"Bamenda NW Region, Cameroon",5.9630513,10.1591213
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,Commercial Avenue Bamenda,CMR,1,300,"Commercial Avenue Bamenda, Cameroon",5.955967,10.1515834
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,Food market bamenda,CMR,4,1750,"Food market bamenda, Cameroon",5.9572345,10.1477432
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,Jakiri,CMR,12,2425,"Jakiri, Cameroon",6.0816122,10.6393641
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,MAIN MARKET BAMENDA,CMR,1,275,"MAIN MARKET BAMENDA, Cameroon",5.9537524,10.1510689
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,Mbengwi road Bamenda NWR,CMR,6,2650,"Mbengwi road Bamenda NWR, Cameroon",5.9552138,10.1381984
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,"Mbengwi, NW. Province",CMR,7,3450,"Mbengwi, NW. Province, Cameroon",6.0125792,10.0191857
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,Mile four Nkwen,CMR,1,350,"Mile four Nkwen, Cameroon",5.9594579,10.1668274
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,"Mile3 Nkwen,NW.Province",CMR,2,1250,"Mile3 Nkwen,NW.Province, Cameroon",5.9665191,10.1705799
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,NKWEN BAMENDA,CMR,6,2675,"NKWEN BAMENDA, Cameroon",5.9614829,10.1690269
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,"Ngyen-Mbo, NW Province, Cameroon",CMR,6,1625,"Ngyen-Mbo, NW Province, Cameroon, Cameroon",5.8931611,9.9912254
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,"Nkwen Market, NW. Province",CMR,1,600,"Nkwen Market, NW. Province, Cameroon",5.9614829,10.1690269
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,"Ntarikon, Bamenda, NW. Province",CMR,6,3800,"Ntarikon, Bamenda, NW. Province, Cameroon",5.9666614,10.1431579
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,OKU,CMR,1,550,"OKU, Cameroon",6.192778,10.453889
40,Grounded and Holistic Approach for People's Empowerment (GHAPE),General Financial Inclusion,a1050000000shPp,Extreme Poverty,Cameroon,No,mile 8 mankon Bamenda North West Region,CMR,3,1825,"mile 8 mankon Bamenda North West Region, Cameroon",5.9446359,10.1446027
42,Credit Mongol,General Financial Inclusion,a1050000000PNG5,Green,Mongolia,Yes,Darkhan,MNG,2,2500,"Darkhan, Mongolia",49.4648434,105.9745919
42,Credit Mongol,General Financial Inclusion,a1050000000wezC,General,Mongolia,No,Erdenet,MNG,4,6200,"Erdenet, Mongolia",49.054082,104.0716533
42,Credit Mongol,General Financial Inclusion,a1050000000PNG5,Green,Mongolia,Yes,Erdenet,MNG,10,16500,"Erdenet, Mongolia",49.054082,104.0716533
42,Credit Mongol,General Financial Inclusion,a1050000000wezC,General,Mongolia,No,Kherlen,MNG,1,1500,"Kherlen, Mongolia",48.4073211,116.302885
42,Credit Mongol,General Financial Inclusion,a1050000000PNG5,Green,Mongolia,Yes,Kherlen,MNG,2,2575,"Kherlen, Mongolia",48.4073211,116.302885
42,Credit Mongol,General Financial Inclusion,a1050000000PNG5,Green,Mongolia,Yes,Ulaanbaatar,MNG,13,22600,"Ulaanbaatar, Mongolia",47.8863988,106.9057439
42,Credit Mongol,General Financial Inclusion,a1050000000wezC,General,Mongolia,No,Ulaanbaatar,MNG,11,16050,"Ulaanbaatar, Mongolia",47.8863988,106.9057439
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Achacachi,BOL,33,33725,"Achacachi, Bolivia",-16.0285589,-68.7035738
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Achachicala,BOL,2,1500,"Achachicala, Bolivia",-16.4826827,-68.1455169
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Ajllata,BOL,8,6900,"Ajllata, Bolivia",-16.0260113,-68.8138658
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Alto Chijini,BOL,4,3500,"Alto Chijini, Bolivia",-16.5042462,-68.1527954
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Alto Lima,BOL,3,3500,"Alto Lima, Bolivia",-16.4763882,-68.1759324
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Ananta,BOL,4,2800,"Ananta, Bolivia",-16.6179636,-68.0638278
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Ancocagua,BOL,3,3050,"Ancocagua, Bolivia",-16.4310075,-68.4546178
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Aroma,BOL,26,27975,"Aroma, Bolivia",-17.3966503,-67.6662231
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Avichaca,BOL,11,10400,"Avichaca, Bolivia",-16.541869,-68.0799893
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,CHOJASIVI,BOL,8,8375,"CHOJASIVI, Bolivia",-16.4413623,-68.6931406
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Cachi Lipe,BOL,1,1475,"Cachi Lipe, Bolivia",-16.0433806,-68.7661725
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Cala Cala,BOL,2,1925,"Cala Cala, Bolivia",-17.4833329,-67.516667
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Calachaca,BOL,3,3075,"Calachaca, Bolivia",-16.433333,-68.683333
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Caluyo,BOL,2,2900,"Caluyo, Bolivia",-16.5304532,-68.1930733
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Capacasi,BOL,2,2200,"Capacasi, Bolivia",-16.466667,-68.316667
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Collana,BOL,5,4650,"Collana, Bolivia",-16.4883331,-68.1559249
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Coripata,BOL,1,725,"Coripata, Bolivia",-16.3134305,-67.6036362
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Cotapampa,BOL,4,3450,"Cotapampa, Bolivia",-16.5283851,-68.1258432
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,El Alto,BOL,480,496850,"El Alto, Bolivia",-16.5000936,-68.2146857
48,IMPRO,General Financial Inclusion,a1050000000PPfU,Higher Education,Bolivia,No,El Alto,BOL,10,11150,"El Alto, Bolivia",-16.5000936,-68.2146857
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Guaraya,BOL,3,3550,"Guaraya, Bolivia",-15.8965608,-63.1854972
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Huancollo,BOL,5,5575,"Huancollo, Bolivia",-16.5883475,-68.9543718
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Huaricana,BOL,16,16350,"Huaricana, Bolivia",-16.7333329,-67.916667
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Huayhuasi,BOL,24,24825,"Huayhuasi, Bolivia",-16.7053145,-67.9953316
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Huayllani,BOL,1,1025,"Huayllani, Bolivia",-16.508909,-68.0485101
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,IGACHI,BOL,1,875,"IGACHI, Bolivia",-16.2997461,-68.5536414
48,IMPRO,General Financial Inclusion,a1050000000PPfU,Higher Education,Bolivia,No,La Paz,BOL,31,30100,"La Paz, Bolivia",-16.489689,-68.1192936
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,La Paz,BOL,887,872900,"La Paz, Bolivia",-16.489689,-68.1192936
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Laja,BOL,2,1100,"Laja, Bolivia",-16.5324525,-68.3846055
48,IMPRO,General Financial Inclusion,a1050000000PPfU,Higher Education,Bolivia,No,Laja,BOL,1,450,"Laja, Bolivia",-16.5324525,-68.3846055
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Mallasa,BOL,9,9825,"Mallasa, Bolivia",-16.57419,-68.083183
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,MucuÃƒÂÃ‚Â±a,BOL,2,1475,"MucuÃƒÂÃ‚Â±a, Bolivia",-3.8482456,-38.6453919
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Omasuyos,BOL,8,8050,"Omasuyos, Bolivia",-16.0755701,-68.6201072
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Palomar,BOL,40,47000,"Palomar, Bolivia",-16.5069193,-68.1407176
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Patacamaya,BOL,2,2475,"Patacamaya, Bolivia",-17.2409282,-67.9106318
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Patapata,BOL,3,3100,"Patapata, Bolivia",-16.3674228,-67.4703606
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Pongohuyo,BOL,1,1025,"Pongohuyo, Bolivia",-16.116667,-68.583333
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Rio Abajo,BOL,4,4650,"Rio Abajo, Bolivia",-16.6126134,-68.0611373
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Suriqui,BOL,1,1200,"Suriqui, Bolivia",-16.040833,-69.071111
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Tihuanacu,BOL,1,1175,"Tihuanacu, Bolivia",-16.555616,-68.6739234
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Viacha,BOL,2,2075,"Viacha, Bolivia",-16.6478387,-68.2921927
48,IMPRO,General Financial Inclusion,a1050000000wezJ,General,Bolivia,No,Warisata,BOL,3,3275,"Warisata, Bolivia",-15.9729074,-68.6633312
55,Friendship Bridge,General Financial Inclusion,a1050000000wezQ,General,Guatemala,No,"AGUACATAN, HUEHUETENANGO",GTM,7,2425,"AGUACATAN, HUEHUETENANGO, Guatemala",15.3414922,-91.3107772
55,Friendship Bridge,General Financial Inclusion,a1050000000wezQ,General,Guatemala,No,"Aldea Santa Apolonia, Chimaltenango",GTM,7,3750,"Aldea Santa Apolonia, Chimaltenango, Guatemala",14.7918204,-90.9699699
